player_name,date,overall_level,overall_xp,overall_rank,attack_level,attack_xp,attack_rank,defence_level,defence_xp,defence_rank,strength_level,strength_xp,strength_rank,hitpoints_level,hitpoints_xp,hitpoints_rank,ranged_level,ranged_xp,ranged_rank,prayer_level,prayer_xp,prayer_rank,magic_level,magic_xp,magic_rank,cooking_level,cooking_xp,cooking_rank,woodcutting_level,woodcutting_xp,woodcutting_rank,fletching_level,fletching_xp,fletching_rank,fishing_level,fishing_xp,fishing_rank,firemaking_level,firemaking_xp,firemaking_rank,crafting_level,crafting_xp,crafting_rank,smithing_level,smithing_xp,smithing_rank,mining_level,mining_xp,mining_rank,herblore_level,herblore_xp,herblore_rank,agility_level,agility_xp,agility_rank,thieving_level,thieving_xp,thieving_rank,slayer_level,slayer_xp,slayer_rank,farming_level,farming_xp,farming_rank,runecraft_level,runecraft_xp,runecraft_rank,hunter_level,hunter_xp,hunter_rank,construction_level,construction_xp,construction_rank,sailing_level,sailing_xp,sailing_rank,abyssal_sire_kc,abyssal_sire_rank,alchemical_hydra_kc,alchemical_hydra_rank,amoxliatl_kc,amoxliatl_rank,araxxor_kc,araxxor_rank,artio_kc,artio_rank,barrows_chests_kc,barrows_chests_rank,bryophyta_kc,bryophyta_rank,callisto_kc,callisto_rank,calvarion_kc,calvarion_rank,cerberus_kc,cerberus_rank,chambers_of_xeric_kc,chambers_of_xeric_rank,chambers_of_xeric_challenge_mode_kc,chambers_of_xeric_challenge_mode_rank,chaos_elemental_kc,chaos_elemental_rank,chaos_fanatic_kc,chaos_fanatic_rank,commander_zilyana_kc,commander_zilyana_rank,corporeal_beast_kc,corporeal_beast_rank,crazy_archaeologist_kc,crazy_archaeologist_rank,dagannoth_prime_kc,dagannoth_prime_rank,dagannoth_rex_kc,dagannoth_rex_rank,dagannoth_supreme_kc,dagannoth_supreme_rank,deranged_archaeologist_kc,deranged_archaeologist_rank,doom_of_mokhaiotl_kc,doom_of_mokhaiotl_rank,duke_sucellus_kc,duke_sucellus_rank,general_graardor_kc,general_graardor_rank,giant_mole_kc,giant_mole_rank,grotesque_guardians_kc,grotesque_guardians_rank,hespori_kc,hespori_rank,kalphite_queen_kc,kalphite_queen_rank,king_black_dragon_kc,king_black_dragon_rank,kraken_kc,kraken_rank,kree_arra_kc,kree_arra_rank,kril_tsutsaroth_kc,kril_tsutsaroth_rank,lunar_chests_kc,lunar_chests_rank,mimic_kc,mimic_rank,nex_kc,nex_rank,nightmare_kc,nightmare_rank,phosanis_nightmare_kc,phosanis_nightmare_rank,obor_kc,obor_rank,phantom_muspah_kc,phantom_muspah_rank,sarachnis_kc,sarachnis_rank,scorpia_kc,scorpia_rank,scurrius_kc,scurrius_rank,skotizo_kc,skotizo_rank,sol_heredit_kc,sol_heredit_rank,spindel_kc,spindel_rank,tempoross_kc,tempoross_rank,gauntlet_kc,gauntlet_rank,corrupted_gauntlet_kc,corrupted_gauntlet_rank,hueycoatl_kc,hueycoatl_rank,leviathan_kc,leviathan_rank,royal_titans_kc,royal_titans_rank,whisperer_kc,whisperer_rank,theatre_of_blood_kc,theatre_of_blood_rank,theatre_of_blood_hard_mode_kc,theatre_of_blood_hard_mode_rank,thermonuclear_smoke_devil_kc,thermonuclear_smoke_devil_rank,tombs_of_amascut_kc,tombs_of_amascut_rank,tombs_of_amascut_expert_mode_kc,tombs_of_amascut_expert_mode_rank,tzkal_zuk_kc,tzkal_zuk_rank,tztok_jad_kc,tztok_jad_rank,vardorvis_kc,vardorvis_rank,venenatis_kc,venenatis_rank,vetion_kc,vetion_rank,vorkath_kc,vorkath_rank,wintertodt_kc,wintertodt_rank,yama_kc,yama_rank,zalcano_kc,zalcano_rank,zulrah_kc,zulrah_rank
Cosmic Cook,2025-12-09,2376,621970536,3757,99,18151809,140063,99,19474610,74693,99,75002521,26499,99,89963478,22605,99,113334595,13685,99,13143738,94172,99,47828280,18717,99,16238660,72469,99,16073383,50302,99,13586717,72905,99,13533732,76425,99,15454824,49574,99,14196722,66105,99,13104073,96830,99,13580628,90788,99,16017194,14736,99,13037479,108488,99,13071324,169221,99,19371378,64012,99,15382020,134200,99,13141354,59308,99,13065053,113484,99,13136664,85859,99,13080300,4387,1354,53215.0,123,28739.0,555,75556.0,26,121985.0,1413,10213.0,424,658.0,312,63734.0,65,141365.0,2138,21357.0,513,45313.0,56,43269.0,34,139516.0,30,189238.0,2103,3530.0,85,92225.0,27,290881.0,123,214289.0,729,50467.0,125,209132.0,25,151136.0,256,10380.0,523,44103.0,819,49954.0,57,315202.0,528,39029.0,137,48405.0,166,108416.0,59,417603.0,1234,243365.0,727,22134.0,160,99189.0,56,215958.0,8,36115.0,1964,12900.0,26,74742.0,6,52264.0,5,360902.0,628,14888.0,72,166836.0,53,94543.0,11,445109.0,0,,42,111979.0,48,5307.0,23,126924.0,603,20314.0,23,166550.0,491,55829.0,148,40912.0,1097,9978.0,32,265132.0,655,12955.0,373,26279.0,26,22624.0,83,265350.0,66,98883.0,357,18735.0,1,107655.0,8,166490.0,403,59885.0,285,44158.0,6,249193.0,128,418283.0,593,151042.0,198,51585.0,117,118475.0,1194,105089.0
Gorgoth,2025-12-09,2376,613183623,3835,99,27045830,50001,99,27602188,23509,99,56695292,43140,99,79940752,30116,99,83774434,28919,99,13750961,26921,99,43194448,24752,99,18126014,53456,99,13973369,87575,99,16350531,21925,99,13899454,64241,99,13511287,119318,99,16539686,14036,99,17378080,13712,99,15669900,39372,99,18829338,8502,99,14647774,18466,99,13866645,89178,99,27457635,23559,99,22899136,47744,99,16101241,17528,99,15360560,41533,99,13387029,29033,99,13182039,3521,1679,37639.0,100,40523.0,666,63693.0,455,30602.0,1397,10593.0,28,62578.0,28,216550.0,106,109991.0,816,99886.0,566,40040.0,1,,232,25732.0,400,13076.0,515,42057.0,0,,380,12116.0,355,92979.0,458,98229.0,366,89774.0,25,186312.0,1192,1248.0,414,53082.0,603,75844.0,3000,10840.0,793,22010.0,95,102700.0,50,218467.0,76,369876.0,2500,100449.0,567,31152.0,536,22768.0,277,47133.0,9,33402.0,4,,0,,0,,6,290797.0,431,29979.0,81,153621.0,119,52112.0,15,413449.0,0,,62,38942.0,32,7809.0,419,29635.0,544,24060.0,12,252530.0,1035,14627.0,292,15603.0,946,12431.0,126,151072.0,620,13879.0,0,,0,,1000,73830.0,31,175285.0,121,61119.0,6,13344.0,7,196200.0,1287,24234.0,26,174878.0,142,58989.0,1496,46424.0,600,140593.0,1134,3703.0,34,225289.0,864,148032.0
RuneSlave,2025-12-09,2376,616420523,3804,99,43127490,13907,99,25747049,29605,99,52227823,49574,99,85640614,25480,99,79740672,32225,99,13711409,28469,99,48492138,18004,99,16094467,74468,99,14829464,65290,99,14186478,46698,99,15357352,41022,99,13353664,137683,99,14471203,54253,99,13338123,51770,99,14485441,57083,99,19343345,7882,99,13272252,61269,99,13675151,97730,99,25972182,27777,99,25932078,36051,99,13071761,77600,99,14003014,57315,99,13306506,38917,99,13040847,6887,925,86131.0,26,146651.0,1269,23801.0,3204,1985.0,379,166407.0,7,216213.0,367,56273.0,194,72892.0,486,159127.0,538,42648.0,29,56477.0,93,65742.0,34,176089.0,755,25273.0,178,53737.0,91,82363.0,33,355226.0,299,165601.0,185,162861.0,1,,1,,294,66781.0,357,129476.0,1146,39507.0,106,181265.0,92,107321.0,328,42948.0,601,58200.0,555,386644.0,463,39903.0,974,8320.0,509,4726.0,5,66021.0,680,40174.0,8,108221.0,12,48020.0,5,340265.0,531,20883.0,507,38707.0,188,34393.0,28,326100.0,0,,88,12075.0,2,,1248,8937.0,232,94250.0,10,268828.0,578,42426.0,342,11908.0,177,38202.0,194,105335.0,267,27643.0,423,23428.0,2,,368,162631.0,165,22793.0,283,26295.0,2,31393.0,2,,1373,21955.0,53,130926.0,9,227341.0,1111,73098.0,538,240217.0,1121,3833.0,192,78579.0,2020,52193.0
Dr Nav,2025-12-09,2376,614492938,3827,99,21249493,94309,99,22910962,43726,99,111747517,11925,99,90348760,22365,99,68327317,44597,99,13108126,109388,99,43323162,24547,99,13370451,190572,99,13652188,105883,99,13066843,189215,99,14335217,54977,99,13355780,137359,99,13378288,120662,99,13103799,96901,99,13458690,98254,99,13248301,74467,99,13514476,43185,99,13200847,143548,99,28437335,21284,99,14761422,153910,99,13046838,92420,99,13043165,121956,99,13467432,22707,99,13036529,8088,1142,67217.0,45,94098.0,5113,826.0,64,94089.0,198,330947.0,5,375987.0,63,161376.0,363,40152.0,1236,57572.0,114,146052.0,66,40117.0,143,45454.0,56,109479.0,132,129836.0,50,131592.0,25,376982.0,463,69176.0,471,94505.0,503,62825.0,25,255096.0,361,7502.0,491,46789.0,324,140217.0,88,263117.0,639,30183.0,129,54852.0,50,222596.0,101,316511.0,1970,145911.0,481,38221.0,183,88181.0,26,306508.0,2,160313.0,456,53707.0,31,69161.0,49,34500.0,5,413244.0,246,59967.0,166,93538.0,25,181579.0,17,398363.0,0,,35,158974.0,212,707.0,67,90608.0,100,288982.0,15,230334.0,51,221176.0,27,165572.0,698,17451.0,67,209128.0,224,30368.0,330,29150.0,160,10456.0,1577,39046.0,24,199047.0,426,13958.0,9,9702.0,19,55543.0,1300,23925.0,1,,0,,1319,56390.0,548,224672.0,263,42175.0,25,262616.0,257,301750.0
Jorkki,2025-12-09,1882,105103920,659331,94,8535951,583285,92,6668589,575204,95,9034655,872163,99,16900203,510480,99,15420718,440725,80,2025395,600234,96,9955940,642362,67,554347,1988524,95,8927676,293779,66,500707,1558679,75,1265654,1000747,73,1005336,1440133,78,1645092,767129,78,1631744,651557,73,1005352,1125348,70,786137,964403,79,1819584,539285,75,1234190,776160,84,3253293,687548,94,8740525,402605,63,387203,890556,73,1005172,836644,83,2800457,486148,1,0,-1,0,,0,,0,,757,19359.0,18,978675.0,0,,0,,0,,0,,0,,0,,0,,0,,8,317563.0,0,,0,,30,361811.0,107,372784.0,33,349837.0,25,146157.0,0,,0,,36,381446.0,50,336924.0,12,369178.0,42,299939.0,0,,32,530046.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,118,108922.0,35,258927.0,0,,0,,0,,7,537848.0,0,,73,86733.0,24,727163.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,32,169789.0,7,175059.0,0,,0,,0,,0,,11,213907.0,164,379022.0,43,1317688.0,0,,0,,295,287262.0
NicklasArla,2025-12-09,1882,104336675,659347,99,13184703,380285,99,13100035,355155,99,13142818,599616,99,16098972,537486,89,5056319,1084228,74,1127563,976941,92,7060689,887951,99,13177852,238665,81,2360078,708936,81,2210329,762651,80,1986068,784708,85,3391456,776880,75,1248389,922443,78,1629258,653321,81,2201487,667398,70,737843,1080599,70,788203,1248316,73,1032273,905419,79,1813094,887641,73,1057225,1047260,70,742167,647176,70,737832,1151750,65,452022,1176678,1,0,-1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,71,288312.0,0,,0,,0,,18,632874.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,114,859022.0,0,,0,,0,
BlPS,2025-12-09,1882,104343677,659346,99,13034544,465728,99,13041857,386761,99,13042331,679064,99,17803944,479009,99,13055129,613693,77,1525911,754298,84,2985428,1334267,85,3335146,779518,81,2376202,706285,81,2305651,740090,92,6705557,278566,71,883558,1489617,76,1424229,824205,71,837181,1099558,73,996652,1134078,71,860056,879922,76,1339242,730460,70,789298,1068183,78,1757300,898354,81,2267154,790526,66,523521,763401,70,758633,1106853,83,2695153,586798,1,0,-1,0,,0,,0,,0,,153,400632.0,0,,0,,0,,0,,24,252427.0,0,,0,,0,,0,,0,,0,,90,251253.0,84,415830.0,95,241549.0,0,,0,,0,,7,504141.0,0,,0,,10,660516.0,0,,0,,0,,0,,6,348928.0,0,,0,,0,,0,,0,,11,152231.0,0,,0,,0,,0,,0,,0,,0,,0,,100,280658.0,58,57616.0,42,230709.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,68,506813.0,40,1341967.0,0,,0,,7,522100.0
Sgtwarzone,2025-12-09,1882,104300285,659348,90,5678302,726102,90,5486305,669501,89,4995734,1225108,99,14127314,614401,99,14571700,480209,80,1994607,635195,97,10948299,592830,99,13202040,229850,70,791899,1525181,86,3695569,582608,74,1157221,1046897,67,597030,1690890,75,1304888,882520,79,1964716,594849,70,785171,1374850,70,783226,970344,75,1271011,771191,70,751932,1092717,81,2284416,802768,85,3487887,657963,66,504318,779580,71,829237,990937,99,13087463,110266,1,0,-1,0,,0,,0,,124,69774.0,92,558117.0,0,,359,57221.0,0,,0,,0,,0,,0,,13,305508.0,0,,28,163279.0,0,,0,,43,519345.0,0,,0,,0,,0,,47,357552.0,0,,114,172997.0,12,625825.0,6,335842.0,35,516815.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,26,155572.0,26,337559.0,0,,0,,0,,99,75152.0,0,,6,324481.0,108,181486.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,89,474910.0,24,1497699.0,0,,0,,239,309865.0
Not Spank,2025-12-09,1882,105423024,659326,93,7918789,606314,92,6753730,570329,99,13289498,546871,99,17340130,495898,99,14919259,463109,88,4396858,343688,93,7529362,861462,85,3530096,759250,73,1090064,1195816,73,993002,1137535,72,899378,1188838,90,5454472,578401,71,841925,1152011,71,864938,1059023,70,788518,1368883,79,1817712,601474,71,832347,1178138,70,809721,1058041,96,9851675,300544,75,1327909,963847,69,690013,669955,70,758136,1109661,83,2725492,546386,1,0,-1,196,195433.0,0,,0,,0,,112,493630.0,0,,29,213616.0,0,,457,165672.0,145,127957.0,0,,8,269637.0,0,,50,207659.0,43,138757.0,0,,278,118020.0,459,97696.0,310,105645.0,0,,0,,0,,197,196707.0,6,584282.0,160,135988.0,5,776335.0,0,,190,200686.0,2265,118264.0,56,151729.0,0,,0,,0,,0,,71,42479.0,0,,0,,0,,70,169011.0,0,,0,,0,,29,206087.0,0,,0,,0,,12,250714.0,162,156637.0,0,,0,,0,,0,,0,,0,,468,141772.0,0,,0,,0,,17,63403.0,0,,0,,0,,490,190182.0,212,573892.0,0,,0,,368,260725.0
sppiderpigg,2025-12-09,1882,91089607,659717,92,6873768,648031,91,6176790,604999,94,8192068,920924,99,14279066,607751,98,13024873,632046,80,1989626,645261,94,8106654,802864,83,2775962,844664,85,3425723,557624,77,1482994,942816,79,1856169,805049,65,475735,1812086,82,2513824,585929,79,1804135,614236,83,2779682,562850,78,1765426,612837,74,1131533,872250,72,900131,1012220,90,5716689,492253,70,785662,1205309,59,260912,1083600,70,760831,1101447,87,4011354,236955,1,0,-1,0,,0,,0,,0,,54,710706.0,0,,0,,0,,0,,0,,0,,0,,6,368842.0,29,245619.0,0,,0,,7,461739.0,430,106402.0,8,452885.0,10,328748.0,0,,0,,30,397722.0,1321,33298.0,271,84874.0,0,,0,,168,221633.0,538,392277.0,0,,0,,0,,1,171476.0,56,137462.0,0,,0,,6,266368.0,0,,10,405074.0,0,,0,,0,,17,350203.0,0,,0,,16,820204.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,6,299835.0,0,,0,,0,,0,,0,,0,,250,307828.0,24,1493342.0,0,,0,,684,179854.0
Izaak_Letsky,2025-12-09,1882,90645438,659734,91,6200039,686342,89,4999486,733996,91,6340138,1051028,95,9465305,847575,94,8095798,826446,77,1597834,723858,97,11527812,569216,72,991960,1291520,85,3261972,592508,66,510289,1547737,74,1199773,1032565,73,1031988,1430027,75,1275556,900630,72,912166,987460,79,1813867,767391,82,2435987,494327,78,1765877,551154,79,1815580,601220,84,3075677,702991,99,17174997,97049,67,553826,742301,80,2148856,511898,82,2450655,669033,1,0,-1,0,,6,236976.0,0,,0,,31,849903.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,7,464791.0,27,573709.0,5,479840.0,0,,0,,0,,0,,0,,0,,147,42091.0,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,0,,0,,0,,0,,0,,21,131909.0,43,563945.0,12,257260.0,32,242027.0,23,193676.0,0,,0,,0,,0,,0,,0,,27,188700.0,3,,0,,2,,0,,0,,0,,840,107203.0,43,1317524.0,0,,13,301526.0,94,397812.0
Arcanineh,2025-12-09,1883,91593850,657661,82,2421479,1170384,80,1997939,1169128,81,2366627,1587472,82,2463894,1622766,79,1821807,1665376,70,741667,1399516,99,13081217,489422,70,791301,1523853,86,3687797,527631,70,753200,1317913,70,740947,1359297,79,1802474,1096995,92,6624621,323560,71,887984,1023556,88,4557158,377671,83,2767381,454606,76,1392852,692371,83,2721220,465254,80,2119029,830060,99,19512131,69889,83,2741461,294054,99,13451712,70641,80,2147952,702809,1,0,-1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,78,142370.0,0,,0,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,31,661837.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,92,967895.0,0,,0,,0,
BillsBag,2025-12-09,1882,90784726,659725,93,7396574,624522,79,1984941,1227795,94,8240370,918228,99,13619656,638231,99,18637617,339529,74,1170608,954462,94,8261609,782422,82,2556373,871771,77,1531158,950821,71,889977,1191297,78,1794173,819911,84,3002253,851489,75,1272166,903046,75,1216261,795443,78,1691905,796289,75,1297273,724229,81,2279611,425483,73,1010603,918641,87,4099951,607293,89,4899828,554930,75,1320830,490061,78,1743132,593288,71,867857,896053,1,0,-1,0,,0,,0,,100,77172.0,118,479219.0,2,,1199,19258.0,0,,0,,9,317237.0,0,,5,305760.0,26,210817.0,8,317791.0,0,,102,71179.0,344,95873.0,631,62657.0,0,,25,226613.0,0,,0,,29,401724.0,262,142232.0,185,122254.0,37,335784.0,1,,85,348340.0,191,497720.0,1,,1,,64,201183.0,0,,1,,0,,0,,5,398432.0,0,,73,165438.0,2,,27,332309.0,0,,10,473668.0,0,,158,58527.0,168,147541.0,0,,0,,57,101942.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,36,155611.0,36,140279.0,308,270917.0,163,690473.0,0,,194,77957.0,0,
Mr Jail Bait,2025-12-09,1882,90732667,659728,90,5354003,785572,90,5351946,707937,99,13078960,638876,99,13976821,621225,93,7712095,849332,77,1492985,793276,96,10132255,632373,87,4362502,701022,71,815846,1482226,74,1185350,1048983,76,1387671,949592,76,1341241,1217344,93,7204289,312238,74,1180015,818159,78,1746356,782393,79,1820973,600762,73,1035402,948168,74,1161078,829819,88,4595270,566996,76,1416274,941462,61,313833,977288,83,2926338,390434,74,1141164,824141,1,0,-1,0,,70,59987.0,0,,0,,152,403459.0,0,,0,,1,,0,,10,311714.0,3,,0,,0,,0,,0,,25,379069.0,0,,25,585305.0,0,,22,303118.0,0,,1,,0,,0,,0,,9,692284.0,0,,0,,106,531980.0,0,,0,,329,29320.0,0,,0,,0,,0,,5,417113.0,1,,0,,0,,36,292678.0,0,,16,371094.0,0,,0,,90,324949.0,2,,193,145396.0,27,164606.0,1,,348,45659.0,1,,0,,0,,0,,21,210445.0,2,,0,,1,,1,,0,,123,65972.0,50,604590.0,79,1029602.0,0,,0,,143,364394.0
Vr Voider,2025-12-09,2125,281655089,251692,50,101439,-1,42,47637,-1,98,12236719,738225,99,18138981,467569,99,19522817,319307,53,137177,-1,99,21584744,133676,99,13036677,410422,99,13034470,250734,99,13048842,218059,99,13038059,159787,99,13054888,285660,99,13036618,221023,99,13043387,127922,99,13558926,92016,99,13034600,146093,99,13097577,85230,99,13137100,155119,99,13041550,217191,99,13492323,232098,99,13034725,110713,99,13034879,135381,99,13160954,75730,1,0,-1,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,537,24609.0,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,1,101257.0,1,,1,,0,,0,,0,,609,122673.0,0,,0,,0,
Fane P,2025-12-09,2125,280202944,251694,99,14171016,274955,99,13851044,246181,99,25886073,147956,99,40063213,125285,99,47671723,86583,99,13121194,102837,99,26280612,85158,91,6155134,586122,88,4464825,455906,90,5688976,452995,91,6086602,313302,91,5920131,545313,95,8932325,260187,89,4906973,262393,83,2848923,553664,99,13297539,67548,82,2441843,400700,94,7958605,232126,96,10131527,290454,99,13289827,263983,80,2156175,346339,80,2090023,524321,83,2788641,492528,1,0,-1,0,,28,139396.0,18,194855.0,0,,213,307364.0,0,,207,84678.0,10,246304.0,32,329710.0,66,185697.0,0,,25,184296.0,190,33127.0,1306,9751.0,440,22765.0,230,26149.0,59,297776.0,110,367710.0,53,306219.0,25,145133.0,0,,876,25012.0,423,111328.0,300,130648.0,101,187758.0,19,515513.0,113,143094.0,145,248340.0,1739,171104.0,786,19745.0,100,149294.0,5,430864.0,10,28023.0,500,50605.0,68,43879.0,10,49254.0,0,,25,203250.0,149,101133.0,66,81412.0,25,345332.0,0,,14,403003.0,0,,0,,89,329012.0,19,194937.0,0,,0,,1325,7245.0,54,225738.0,454,19260.0,0,,0,,35,291720.0,99,60626.0,10,164326.0,1,75567.0,11,122661.0,581,49815.0,57,126107.0,566,14968.0,400,225636.0,63,1149460.0,18,105012.0,6,328081.0,6505,6706.0
X SUR X13,2025-12-09,2125,282286994,251690,99,27955633,45671,99,20621145,61861,99,27721329,133357,99,45148264,99912,99,37798405,125911,99,13054098,153566,99,17142062,226006,91,6376389,577662,80,2059174,782637,92,7026573,376219,85,3411382,500938,90,5365143,601585,90,5362705,372429,89,4881365,264069,86,3839720,425623,90,5357239,305090,96,10317435,127526,91,5918038,315007,93,7280082,408922,90,5584976,516176,99,13115892,63546,87,4382976,279818,82,2566969,628241,1,0,-1,0,,0,,0,,0,,142,422652.0,0,,0,,20,220140.0,491,157881.0,0,,0,,0,,0,,1624,6157.0,265,37718.0,0,,122,214788.0,263,188922.0,163,177554.0,0,,0,,0,,1765,12342.0,217,160528.0,38,299565.0,0,,287,51047.0,63,403482.0,1352,224131.0,1300,8694.0,151,104222.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6,556714.0,0,,0,,123,217757.0,0,,0,,0,,0,,0,,0,,0,,0,,55,277132.0,0,,0,,0,,0,,0,,25,176320.0,0,,0,,168,674038.0,0,,0,,1348,90560.0
BerzerkzWinz,2025-12-09,2125,285918598,251680,99,21968452,86376,99,18558145,87069,99,25534038,150986,99,40824169,120775,99,41751053,107741,92,6744045,249584,99,24012097,104766,99,19413350,45534,92,6599430,349708,91,6036624,423886,96,9686400,212592,90,5505190,572577,86,3776828,447579,84,2981100,455470,86,3654188,444165,90,5346691,312125,81,2252072,430692,91,5997565,301500,99,13077602,207696,97,11242612,358263,90,5350465,182021,83,2701911,423016,83,2904571,456565,1,0,-1,932,85489.0,0,,0,,33,115522.0,7,1128462.0,0,,41,191519.0,0,,1382,48162.0,18,270698.0,0,,11,245474.0,50,128694.0,1199,11516.0,204,47778.0,127,54147.0,619,48208.0,583,70293.0,571,53847.0,0,,0,,46,152532.0,3381,3492.0,149,200804.0,1163,11765.0,0,,437,30153.0,229,170035.0,1851,158223.0,1698,5634.0,206,78460.0,10,397024.0,0,,613,43563.0,8,109005.0,0,,0,,0,,0,,111,54862.0,0,,0,,20,303938.0,0,,0,,416,37708.0,0,,0,,0,,0,,0,,0,,0,,0,,587,120423.0,42,143828.0,224,34782.0,1,72967.0,0,,31,128534.0,107,89275.0,10,220865.0,445,206273.0,235,534501.0,0,,0,,149,361249.0
Jinchou,2025-12-09,2137,288803621,236253,90,5889747,711211,86,3740308,818305,90,5649403,1119695,91,6194386,1086012,86,3947288,1198158,90,5352168,313811,98,12874529,527005,99,18658460,49778,89,5236436,420003,97,11348549,298853,55,167747,-1,99,13034495,400549,99,33484284,2062,99,16125571,17438,99,88562115,807,90,5389656,295514,96,9759999,130108,55,176186,1645912,72,925645,1161716,99,13041754,336779,76,1448255,473522,97,11028014,144716,99,13046887,134671,86,3721739,62449,0,,0,,0,,0,,0,,0,,0,,0,,0,,214,100159.0,0,,0,,0,,3,,0,,0,,0,,0,,0,,0,,0,,0,,16,448331.0,0,,0,,9,695438.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,13,1626213.0,0,,0,,0,
zvqluvy79mn,2025-12-09,1413,56786177,1601692,96,9697849,542336,99,13689058,260348,99,13939558,442376,98,12408310,700273,71,861243,-1,72,950415,1075034,75,1333167,1848525,57,222179,-1,56,187714,-1,40,39027,-1,55,183900,-1,55,170215,-1,63,395396,1653862,71,841588,1092198,68,665442,1547742,49,95571,1796773,66,531338,1544924,63,380920,1280546,42,47525,-1,20,4607,-1,38,33238,1796390,9,1108,-1,50,106809,1597440,1,0,-1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
BarackYoBody,2025-12-09,1407,52316483,1613802,98,11982613,486575,82,2625851,967743,99,15171190,354558,97,10905071,768164,84,3061956,1338248,70,759983,1284671,81,2390774,1470538,72,938606,1324604,1,-1,-1,77,1477122,945700,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,60,299609,-1,52,127335,1664525,63,374464,1743756,1,-1,-1,75,1216615,1047114,1,-1,-1,42,46374,1661984,1,-1,-1,48,83901,1758171,1,0,-1,0,,0,,0,,0,,315,207354.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,97,279623.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Lvl 85,2025-12-09,1407,51189841,1613815,75,1212808,1652584,1,0,-1,93,7323322,973931,95,9446897,848685,97,10786596,698481,52,125067,-1,99,13163553,467072,70,739070,1842570,73,1011124,1245505,60,284440,1840863,42,50023,-1,50,101370,-1,61,306671,1889121,45,62360,-1,33,19109,-1,50,104569,1737462,85,3269093,319660,53,136758,-1,40,37801,-1,52,136380,1603440,47,81408,1480945,50,105820,1734446,83,2685602,605620,1,0,-1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
